compound_id,dataset_role,clear_positive_count,clear_negative_count,record_keys_json,review_status,decision,resolved_label,resolution_reason
CMP:WSFSSNUMVMOOMR-UHFFFAOYSA-N,development,19,16,"[""REC:00377c4ebf196478936eccea90ceb5fb8cd01f653df97774fbad868ffdb6d18a"",""REC:05e40d28a892436c0ecc2647d83ab48f91f170ac716ad0f3eaa169e2b0d2e670"",""REC:0d1737834270bdbdc55e237838ba5c612ab0e98e7e89475cdd84e7c35e00d5d5"",""REC:0e37cce27439a068912bf6078ea345f363b58fe9db58055ec471c9f5e3eef0b4"",""REC:18f6a22bd856c97cf4f27083e39bd2999b2f11cba7a204c9acd9654c9f540e5f"",""REC:1cd028d8eebd8a6c3851f770cda71dc4e8627b56f7c05bf1b8637cd49bd36db5"",""REC:1f25476334e7b42986bf4dcad17b3b0a82dc83c08a848be6f27213a3250922a3"",""REC:21918f45353fa7aac1b6c22114b2b0c541e3f46865eb169f8b589ac434431c2b"",""REC:22cd79720ec7668b87f394d230e699cf3953aefa2cd4b585c5989d727e0b23f5"",""REC:26d4ae7f6c57209dc1baa59ab05045c0c6b22847ca11d73826be2ac4f37ce7a7"",""REC:2bb4f48dc2179023a2c8eac0ecee3916cf75515c775de88a22df9e2c4f651217"",""REC:33c1a74e72cfc77ea7f76ce1d7780dc393e8c07b4f63dc6c60d6b33a16684d2b"",""REC:3e490e3013460cfad196bb1969a0df54fedea35aadac888e2cdf60cdd4fb05d1"",""REC:43b2482f237d82f67b0396f42ba6539b04917ca7d716e0f528c81c8439395d32"",""REC:45f176f129a5662b1e8394c4eb4c3bebe25429a745027462329a52ebe4587415"",""REC:4cc748da01d3a52a5e2f79e25db46a25becec9b6e110edeb5826caaa84ea849b"",""REC:58b64332e8b48cb8244e8f0e1148caf88a7b1628ab5c30ecc718e6f9bb9315ca"",""REC:5d02687e93609de29b973d32e534bae2d518284783efff4ce45c87fe09d5cdf6"",""REC:614a9ef18d965d5609de0d30a7f6e9caf81a2e81eef8b997a7a0f5fdf558a627"",""REC:621043d04f69fb7b8622712ca10c94e7f12f3d9dd089c89449031aef29d5e1b8"",""REC:628a942e10a34e9ec9de4cb4a87e04930fd07d6af4cc4324ff1797d063d3cf75"",""REC:62924226f87850b414212f7bad8a8b97c30a33fe37cd2bd155fee530934da69d"",""REC:632ce4b8a92e688fb6b83f7486376553f92ab938cf482d9178fcf982bbd3af00"",""REC:63d85c15003377f66679406a4bc036e1269d96382ed7bf21c52891dc6fa21e4c"",""REC:6781a7d7477e1991a5fa1bd0703fcfb6b9d68d1164cf059700a482d00127b0b1"",""REC:68b538255a347a32d879862ab20bcc6ea48d7268b03e5e8bebdbb9f6b2114fda"",""REC:6ed5f5d0741db8797780ee1e6a4e0d9a660b820759cf87e16c8659634aa06682"",""REC:70e974844538c4dc97f43d4501b8e8ce22d0039ecffbb3359121a596ac76894b"",""REC:7310b9b198a019165454267ae6f014999403c385c56f11221398003f100e6c72"",""REC:747df609f81d7e4c30533f33afaba00a4a11121905273ddd95c89c849e3267b8"",""REC:76eaf7dae6e4c5d71ed5752d943ace6ee3857797317bce5200b358ae21a28cad"",""REC:780c7a805c282f4c8193d3a64af5fffc0d4579debc39c1fd2192fd030e3faf25"",""REC:795abe54d7cc7efdb7fbc4db9847ec99323969670e0ec311cde6d5da908fbe7b"",""REC:7b435898676f5b3ab4292bc9be9bcaea0f212009684a4a2b908ae681de3ad665"",""REC:7cb18f8f0160bbcf247c9d64ce0501e023ca82996f99070cda444b7d069be266"",""REC:844458589015b038a8f2aa1e568d2737dc82aa782af0d41c141401ea586c5e05"",""REC:8c77f00c3ca6ffab018839e1c3e94b75ce382efb6b410131ba639c8cb58a2f66"",""REC:9276fe91ba961cf2f02dafbd38eee5d684d7018ec1946c76f53661a9674986c5"",""REC:95cab59336d243030d5bdb56ca922694a1aaa594b1f762203099c67a5b77dca1"",""REC:98aa6564345464d1f3ec8af4a82aa78ff603c000efd3eb175b13f20e5613a4a4"",""REC:9bcfba1dd2f857476bfadf019a68d769754f225a0c0757125eb63b4457d96cbe"",""REC:a067f08491f0be18c110ee9bb80817e632a716de7531cfc7f8a98e80bf202288"",""REC:a3fb0070582b1c27764806cc2c12401dcd29274971e9eea3cd7e0e525f864c37"",""REC:a8249b084675d60025c0d5556873e513f1e574eeba669e8b50575948946d5eee"",""REC:b3e73fb2ebf6e3186195d479a988e0b50bedf860f119408349827cabad676fc3"",""REC:b58e10683f4cad208305dda362c2ce8ed033f4c85ea0f5a94c4cf5cc2fd8f441"",""REC:b74df7392e9ac3fbedbec675fb81a1fee07f8a205483020dda67950c159516d3"",""REC:c085d891852b135b1601a82c1d21b8cbb69b713f3c16bde30e91777d7bc9f0a4"",""REC:c423d4763f40953963c5eeb58f0d6ea8a8a3f1a74f1ee0e5c02b40c88d01f5b2"",""REC:c68a7c3f9094fd442ffb2a8b911abe9080dd386eb7e4dcc489f0e089aac4bf23"",""REC:c8125566efccf4e218ea191fcf12a407c7d3e3baa6c82e6345abc9add294ac5b"",""REC:ca9682cc1c55825c7d6394f541b71a0d560cca81779a94fc5e78779c1eeb6997"",""REC:d02360f5ad22d7a47666df20dfe11d70ff66852defe5337694f078e1894ec148"",""REC:d08223a964a651debd8cd65793abe30b454c4874fe4b3d969a5bead4169c7e72"",""REC:daea290238101d5235fae4f5f4ea6904669a1e392a660415ca7bbfb49e86ec5d"",""REC:dc50d4ff21477adc824faae868e3f94a474fb14ddd812261364086a2c10299fc"",""REC:df0c51ce14637c19de2dee49ee9b7f559464db5c22653909ffcb02dfd668dc43"",""REC:e155159fe1a57adcf2387125d87fb8287e49d8d0f2ae10eea527ca550b0a5fea"",""REC:e2e1cb368ab6267947ee86973f51a836218c18cd8303f03b41803a224916016d"",""REC:e5e1767440ae9c8f6016b8ee8f7b2ef3805eb785a0a2c7f199a5eb86c738574a"",""REC:ea114ed0e50e030a3c17b64742ffe967b8d8a1c4a03d50a6a085c1eebcea17b5"",""REC:ec2d8ab220f793a2cc564b2ddd6a3285c9bdc3339754d2e85843c763a8785887"",""REC:ed27a17940a0ea97de2ff632ff84643350336fcdc4d4e59efcfe9c2f450b1fbd"",""REC:ee1a7ca830e7c96058160e348062d077e784b8235c72dbf54890f7c1218d7717"",""REC:f1bcf867fcdedc14b2af0b7a3dec03b3d81c0fb50135b1424d72ba0e1dbd7c22"",""REC:f792c2bb76499ff2f7e937ceb3cb2c2e5264ee9c37c9a749372197f6ed67af74"",""REC:f7c6968af06bbe5428b39558dc3651b9f733c303055408d956e50140134a4c51"",""REC:f7d9f458d9e3acfd70f6d5c0d66a7681a741705047da4fb00197f42a1d9735c5"",""REC:f971e547d533a9044ee458bcf91cdf09aa4e183eb4c5ca03db19fe2e3f7d3555"",""REC:f987769e0cb09f08aaed6c44e2848624a0b9aacbce00d9e9e8ab2413ded6b6b9""]",automatic_exclude,exclude_count_margin_le_10,,明确阳性与明确阴性记录数差绝对值不超过 10，按规则排除
CMP:WSFSSNUMVMOOMR-UHFFFAOYSA-N,external,6,5,"[""REC:04a9e6e9973be7724ec90f589808d50ba6f31c8f115619b8c6c260567960e282"",""REC:0d8037cbef80631c5851522602ac8ff7cccbcc18430a0abffb4e11b4cc5bd3f1"",""REC:144d18e7decfe94bda576abbfe6bea97ee67e7bf4077d8a7e4a96bec8d1e5493"",""REC:3d19703ff9ad0e422bd91861b82af204dbdd4fc1423e3ea65b77392cdb79ad08"",""REC:4d52562c65e4c3999d904af03a445054ce46f6933576b2b7a9755abffe84d457"",""REC:697e1ddb632ea589667d393e160a2c05b4b2789dedd440c83de9912f213e621c"",""REC:73574f633e0113774883c89b267fa49f147c98691fded03101f3b67d9b8fdbb3"",""REC:76e53a12e4358a42c2804960655d73b2b462ef48c1b2c21c258d69efd474a6e7"",""REC:864b36c9b4ae1ccb7c6c58f24f4705d6aac42dbf2ed25f4ca05e84c431c5cc95"",""REC:8f2317dae2883b1bd2252cb99c418d0eb60be290c86517943663b131c01fdd40"",""REC:9eaf20c4a461edc0611f89cd45cb7ec91412e5935a09c9f8d99df187ae7ad064"",""REC:ab50a3c68b0d1a8e8b6da6932f627894607ab8005e5ba71e6bf5793ef0348e9b"",""REC:ef253621e7487a1706fe5b75983543c6212ef14febb90c186f52d579663a969a""]",automatic_exclude,exclude_count_margin_le_10,,明确阳性与明确阴性记录数差绝对值不超过 10，按规则排除
CMP:WSLDOOZREJYCGB-UHFFFAOYSA-N,development,33,26,"[""REC:000a1edd0fa7a0511e6216eeb1a34504b20608654aa7f0191df30735b1d6c334"",""REC:08f214de9ef1cc7f582901d62980276de432423e1a5b391e3d9201f90ac6ef5d"",""REC:0ed498d4a0426278477761a2375ce040998f61d78ac9148f60d453dc004b44a3"",""REC:100ecb7940c2dce2dc4c0376c5c02fa5d033835b79ea0402a4d5dd2bf0c6e444"",""REC:10c3a4021684a107b74c7df5375952654accd15a7d8b1fb1379dc4801b69b56a"",""REC:112fffabe5a2b98f47ee81f870c401ab8cceb07f3c817f48770569adde80e244"",""REC:115b528c3edfbe953c3c9d80f38ecdcb6387e32b96c59312aad43d377ca67cb8"",""REC:19e141797ed7a960c7ff09c24a918ed398f6baa292be47ba3033290ecac740ec"",""REC:270ab38a08397f63ac463269c3c2aecabd8d10c5a3d257beb79d4323efad6e93"",""REC:29df85a9efa45348d8314526cf1bab05b1b390deeaf5622c8822ad068e891c7a"",""REC:2c124b80be3c17fe5e6277832167a78ef5d4f0556feddd1af10570b3a2e7cfca"",""REC:2e17b78578fef9f51e6695cd4969b257d3f20a57ac1fd9840467f103943d50a9"",""REC:2e70db838ffe6138565f89bab2e2196edeab9b452d6deec4844d00e0d7d824ed"",""REC:329af6bc799ac960150655175400604a816f5e2f286fd8005315b4c3e7ac5c93"",""REC:37882747ab480cd17c6a1e02206a952d2b7c3b568e165633b0c6034a77d6d956"",""REC:37be703257808aec30edef25f557be8b4e48fbc210cf00ce1f8ae1326c8be1b5"",""REC:397174b707881ee8d8c28a5a22638f2ddb1688faeb723af8fa7ca1ac28c0b753"",""REC:3ba0d644c491243d2a826fbb69f4386f2331627e774ec46b110b453994c84d63"",""REC:3e86527b110786578fcf0b72be4001104bd53f15580fee97c081942e48b33bb2"",""REC:3ff47e60a3ef2afebdf395ec58da79ac1a882a3099a8d4f437398734c02c40bc"",""REC:42a77418045b2902e1ecdcbc82465d44b9b6f159e2855d56bb383da22aa22704"",""REC:45c446089cd4c05a27bec344dbd96f7743e1c91bebce3a3f06cd733f643c0594"",""REC:470cbb52fa6c73f19dc621fd0e57473b5e4a5c4729cca125880e1b35a473c321"",""REC:486a7b6971e62dbf4caf432bb3d74b5af9318ac8be1347887c347e4ad18c53f2"",""REC:4aea82750e6911a26f0e119f092d2cb51c6827196eff903fe658eb99bd9f0008"",""REC:4fa4bdeca14b64598d8c625928b21e6eaed0660f93f6efc994931e3301b2f8a6"",""REC:531e731421cae75be75185eca73d3ce9861d758474722f24ce686f22dea3f711"",""REC:553fdfda566ed7b5eadbdca2693525015f5310aaad1ee40515661fcc292a8a66"",""REC:5587b4de545bb16c7b9bf0df05fe25f598bd0a2c71384f9dd526d7d1e285cd09"",""REC:57264b2c54d44b83964497283eb0993eba8602d1ec3503341d295a759ec22ec2"",""REC:57b4d0956dda5510fb663ed2ee3d7f220dbadfad540da8758b8674cc25e930ab"",""REC:5a9e2395b27dd16547fd8239a01949a4c652ce65227f95ca10efdfb2e9dafc10"",""REC:5ac45cf325b7a0c8191b29a32825ed5cb066f8d2f99ace6652c374621175d61d"",""REC:5b3cd919131505fc24aefde5c47582894da17f4e7ae16eb22fe69f1551910718"",""REC:5eac06dd665988765ab12a9c362e32ebeddc2d15f94d0f8911a69c1d51bd4664"",""REC:639476aec7b049fdd2ebf63e26751fb66c482d600fb69944d905087ca15532cc"",""REC:753146a3c0b0a4f5c01915cca57e32a4c5076890f0b9b56a9f1b0f42c68a44aa"",""REC:75394c2c66de0149e069e30c9699b85b7a325ae94f32bba731916709ee6b358d"",""REC:7574548aa8e865fc744d17392d4835facfd2c0fa27f6db7968370f4ee115dfbd"",""REC:77da70f433c1256f4f0f1fcb8c91dce3ba13907840ea2d5767a13c4ac29f6c34"",""REC:823715722ba7c08ddf955bf52325288a1744f74c55a98b326697396c4ecc9db1"",""REC:83540c64fffedea165a813cc54aa1bab7798caed3d7a9250928702c04962ec35"",""REC:83625e1628d39d1ae788ccb80e90a993c3beac25c8ed521e6513812e6c7b7b10"",""REC:86da09f3e3fe3f2a0216d9542a953af049fcb8701d487cfe6d9bbe8213189ed1"",""REC:8c57744211ff560c93be36e6790448b68f69290baa7b5ce293c85b33259a08b4"",""REC:8e15066a6ddc0f620ab964a99d17a16556b45b2d9e035a3a8ab8a7c4300f73de"",""REC:928d6a123f81a742752ea4d5c6e614f035f44beeaa3fbb5de419a6b37f11905f"",""REC:9444e7a6a4fe2d0a585d21056ecff4243d43096253c80378655f087b5f5f652f"",""REC:983f4efb59e46b0d92c7f36b063525b3ffd39241b9376112927a14aaebba5170"",""REC:9acabad71951796cc0e67bbe10a95bff54b868dfbca794242660815c7d4dc3f2"",""REC:a0a721cbfa04736664b58f6e84a8b2cb566c42a1a5ce081168d79a7ae5ba2b8a"",""REC:a1cdeb6094c22ed039213bc1e622a01d02cb22d9a44c20b63d0774b43dfcef33"",""REC:a216f3cdcb3fa2608621052a1c839b4eed3e4704eef32ad37f2380142f4e3bf0"",""REC:a4748e12996b93120ab982212ad562741f7f5e9715c13a1c1738cb5933882bdb"",""REC:a879312f7590f831f2996e1bb7a293256974736371dccb772cdc93bd05f95bbb"",""REC:a96c2261a744117bc8180e2ca1cb3d887ac31f8b8c3724831ab1d784a31ceb45"",""REC:aabcb37ea57276024f1d54174b7e2cbc5d843bf9dd330672680027aa0c2f0644"",""REC:b0d9a20989605c33d832b120fd40dd1517f258e74d7136c13223f38eddcf28ae"",""REC:b25360b6b3551d8a984bdaec8193493a75f5e5e80a34d35bd74348c628229cef"",""REC:b407b87d121d391332784a7f6f27554f0f3d22d6fb80b45d597486a4740a8d49"",""REC:bc15dd60e679f4c711325af519afe90afb3bb79ae3c14a8cbcbeeffbb8f9565d"",""REC:be80a19ff72bdbbbac9051c22f8086b7ccf4f94ce2b6856a6fe3c9695fba09ad"",""REC:bf98800fe1cda83e9dc07d714a35f3cca70774f4ad12db3f556ac4a544bc7f75"",""REC:c3734c23cc23dcee4e413fd844a1f1325dbceebc1656758b68302a48cc97af12"",""REC:c3add033a9c536a7abc9a2528b96dfc4d90dc7009da57f9e4566394385301550"",""REC:c3c1e06b2150a4186d1ed735d3595abc31017ca6fc14942c1849c3530eed86cc"",""REC:c96bc4c3b26253af6632914d4a6a0d57c8407a5367df691c70c35d3377ade867"",""REC:ca6342ec74f82511b8984daa57364a13482aae1a40b234cec32e1ac3e1b354e9"",""REC:cf4737e9329b5c70942bd53674e3ea8d27a8ba493bef7882bc11afa64c808ff2"",""REC:d2d38bd8e87c61d2ffe6a1cb23702ccd9569ccc3e831d8e2bb273650b32a6c1b"",""REC:d3e69194c4515ea962d8e91614e58f7543772139fcf51fd375cea09a43419f61"",""REC:d760d093750fecc6261c2483acf826d24aa411c62c8b1c3e38e98f3657b979c8"",""REC:d98e9cd571c2858e99b8bd1e50beea901249d0424d41776ff103562e3ae64cd8"",""REC:dbab4fe1623552cccf5a1e0daccac0b2ec380fb76f95ac8d572068393bef1fd0"",""REC:dfefdbae2c19011ab0dd8b8f222ac62daf13f25e980286b4b5e2470af07a7bb9"",""REC:e5e900caf919c9322684561d9f557dcd442308bde1dcc9f529dfbd50043ddc21"",""REC:e90617e11a02588d3f06cb4e7bb8a305a7bb2b46ac9b081c6ec3176c73d4de02"",""REC:eed3defc35bb76e2f9a457a70337355c9fa8280fb077082b8006f1c92ea0db2c"",""REC:effb9e10aa2e9f30771563d86a6d9790bc666dd36b4e281dd2368275bb1dd165"",""REC:f122dee9f4ebd67afb4c6ec4dabe41801f764a2a3cab3204387659d594ca0ab3"",""REC:f17e58a43da451a1864c4faee07e306358ee048ea31247268413567eb3ee62bf"",""REC:f255dbc46c65bf7ade29cba6ab58e156957661597797d12842cbe0ed3d063edb"",""REC:f3a97a72a7f87df17d5f56ce166bf4bb8f19dad03deb5d804e70d0f69f2341df"",""REC:f4be1d2014317ab7cc45907e6df22a3659be25ad424e2648362e23bc3097f643"",""REC:fd4689eef0af869a77d58a52cd5d52abab53d8b7bc56bd77336968a1ae2c92fe""]",automatic_exclude,exclude_count_margin_le_10,,明确阳性与明确阴性记录数差绝对值不超过 10，按规则排除
CMP:WSLDOOZREJYCGB-UHFFFAOYSA-N,external,6,5,"[""REC:41b50dd9d1ff235547a6d7d8a33c8ebb3e3b67ee2e766c19526db6cb1b3f7942"",""REC:48664ff196a025c56bb26fec86eb769ee858b02e05d387dcd45a2c68b2e2ef01"",""REC:665e621f8e73bdca1a17a0f88c1ad614457c72a96bdee6fedeb04a78ec444fbe"",""REC:6c075eb43a8b87bd059e6d7e6172ab8cb2521d8659e21e1de2b9b24b029b3e60"",""REC:8c522e462d9d6db8a373bb214d724cf73fa98af76fc59cee1f040589f30a0634"",""REC:9644b299f081a1b28a5038812052b1f3c98e0b4af126fc5e8e06060707b9d883"",""REC:98028a3488daa1378cb7e8351a1c8888f81fb3c3bef055f9abb6df0ed78b23c2"",""REC:c5a3ed81c4fce2abc5f6d0067f28a5a228bff431c31bc758900333485c2eedf7"",""REC:d0cd19221e34b9ca3352ab2314ca6cc3af59ff3d667b80568577877d44ece470"",""REC:d90806cc099e304ef5b99beece2edd19e7bfbc831b4f8b4c0b346bf2c56e0f6e"",""REC:df4be65a0d81d565e080f816626065b5614060dfe41366758f7850d2d87bb69a""]",automatic_exclude,exclude_count_margin_le_10,,明确阳性与明确阴性记录数差绝对值不超过 10，按规则排除
CMP:WSMYVTOQOOLQHP-UHFFFAOYSA-N,development,4,3,"[""REC:197fa8d87fe1323bc9a00952ac9633a64367541516ae277e483c3bd7949004f3"",""REC:1e1496dab8137d78fb252f1a8714aff79b71dcaa3ff756c21f1d9ff24979a79e"",""REC:1fc7606da9aa8f722457b383eafa6c1c05b97abe07b11fde43816b26808d1eb4"",""REC:2f1a9ee0da99ab30ea4462d21c2c124b8b90cb2a0b3c3f924191fdd7f85c4f8b"",""REC:30ca6b10defee34d14298dcc0aa1b0b02c589b1b1c7bafdc492446de8a876eba"",""REC:448276f773d5b2f6fd1501a54daf987a6cc948e6488e5550c8370b47aea131cf"",""REC:4964792e262b436b6ec6cd4627caee8e2b4e2778f5d16614cbbe5a609312a82b"",""REC:4d803e3abaa75f499d265492cf8084295e59d3f0d5aa8e6121490dbd049d0567"",""REC:5eb27ef28dc1099813554a638b1cb9fe1743b44f9e9d25ea57571d7d1f575fee"",""REC:6dfca75ca45f8d110be0e658f52a8782a0647dc0ebd98b277970ef4be2a001d8"",""REC:775beb27caa9fedb991ea4fd50670226196144d6c2a8858912dbb6050cedf3f1"",""REC:7d45879af9c15db2b914a33f2e2bbd16d05c62f73da2790bcb9e463415182566"",""REC:891ef68bf4eb2785d10cf9fcc3d426ce8ae769f4e10ba50fcdb3f4453b4635d3"",""REC:8ff4bc7cf00d71348980dd54b1eea46a4d661e4bf6791a719eb31dcbac3e7924"",""REC:92161b095cb7cf00edfbea194104c9ba2b97aa43855cb8c5173426eaade56163"",""REC:948986c3d68ecca9efe8ad5a2d4b8d661a3488af88a865f9a310488204eeea33"",""REC:99c2d6c1903ceaad2d99a9ea8fbfaccac7330fd21cfec6c7fee7ba87b98bc292"",""REC:a7b9197abb575f0493a485824b3ef3eafdfb00805e6025cd6c41b99252761589"",""REC:a94ef39ec30862fdd8de255de8563a97df671555b1b9de56a579519047f76f27"",""REC:af57328eac7158fff8089d7d1afdb38b4500bf3ec7054aa0651ac7623c30e22d"",""REC:b85f0ea15d9abce9f43f54eb4fb8a4ceaea9186593d279f363be26918c6db99d"",""REC:c6af4280f400d84f1e4936dd1165c71ed6cb4d3653af945ca2addfbf74980f74"",""REC:c81d8d87bda066758c735277a133c005f846a297ecf9e75afa57d5c2235e1013"",""REC:e4d8edd306f6bd4d7cb473572704b09bc59ac25472f932d675c5ae23e742a2cc"",""REC:f38a6ae6324fe6a5d3d8fb1cea6e401d7c85591ee79c9840a659761028030773"",""REC:fe7c74008a4a86634ed2de90e495e04affbe2ff0a29ac327da319a41c66cb8e5""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:WSMYVTOQOOLQHP-UHFFFAOYSA-N,external,2,6,"[""REC:1e63b4bce2441c0f0c7429fdbf1324eda2a42b9870a4ca359ccac697f82d5354"",""REC:772067b1a503cf86237d4dd3c8592c2a177163aac5f8b3d2bb00923f4aa28aae"",""REC:89f52d81da5b7317b5fca0adc923a0914f6ff074dd78ee6443c6919a36b88df2"",""REC:9ff3524e1ddde4d94df631c63f5574fa8c40db230d568b0c159d593402635d0f"",""REC:b95e7c130483aa7ec10dbae4011911a0e954b1689f274fb7e85e89936a3f5779"",""REC:d1a15a431060405bc2c549efb8e5fd00cbace63a93af3712a5449a487ab45102"",""REC:e8e49fa8feca7318a07244115f83cf59bba7e56fe90f3ebe1a1a2d06e8a3cec3"",""REC:f5752e8eb2a36b25c6b33b48bdfee0335ac2a80dae2bf45973491f201757cf40""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:WTQZSMDDRMKJRI-UHFFFAOYSA-O,external,2,2,"[""REC:b355c434a22d3858739129450bcb6732e1e5305cff747e805a63da6a14067886"",""REC:c0e63347f763dce1e53d0869aa516d8c7e40da170555ba8826423268bd15d33a"",""REC:d1b7fb193fe7b57e344cf5a5e4e332be06caeb707d50f6443b1733b9c17ba25a"",""REC:d4c381bb98d7616dd131bbde37ccc289cf27a64bf6860e40c363259022eedbc7""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:WVLBCYQITXONBZ-UHFFFAOYSA-N,development,1,8,"[""REC:0644b71d63223c08bc6fb0e5a093bea43b4dfa87034d4870db93480d14ca3a62"",""REC:13c63260eeef3ddbb5f56da3a6bfe22596d7fdccad530d9e6ffc364d07c5ac48"",""REC:180c082dc8a6c526f5d841afbc7084fad9339e22db6900a007750a4dfb4e998d"",""REC:1ca19095fbb9942ce15f807eafc4cb0a4df28c8d77f015b0fcc4774ac8407cb7"",""REC:34d3071a0ca67ae23866626acef6db7f2d83fc14fd7c71acdc8081c4818e8211"",""REC:36dcae23659703372020e985406ce8915d4936081694b5a703151451c24f5cbe"",""REC:3e61b43974db5092fd7149544b83d061530685a68d17e1324866fb048ba11be3"",""REC:578b7cecc100f4b015455c1ed802262a1a854f082bca273a1cb27bd0c70c567c"",""REC:6112204ab89aaec16181684ec4579d643556d11ba5f78f69707270b9630bd38d"",""REC:66639d6cfe13ed980b3c6bf00891c88ff60633bfc13c4374cc0a64adfa630f12"",""REC:7c12e3bdb038c00f023cc2eab5098275cd366ea184feef29f0f4fa0ee248d72a"",""REC:83635f13fed5615c8a917d19f2d3aee12c8c22e018f537d4b53ee3a133ea7897"",""REC:9ae541495f0ba6562d48841c8bbfe10c0878d6aac45a662cdc0cfe0c4411fea0"",""REC:a725fdea55e3f80d59863a188341e98f73a702ab510d81cb3c8faf965628042c"",""REC:b7d3a24204b26018dbc6712e6d3f2785b78516ab3d5ffaaff84f5231fa55d7f3"",""REC:dcce4cf17e12d458ccb5067db6a6d4563add515bd947e65af1d087ea3d19ba93"",""REC:eb0c3f2c82635596c273ec3fc9df07e852436883dacf424835fdec99626a863a"",""REC:ef3596df1ef11f0c36ea3589375ae54b86b212fc42001c00e8c41d56d789eb77""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:WVLBCYQITXONBZ-UHFFFAOYSA-N,external,1,4,"[""REC:7baee5a4acca880f5cc4e0f3516eee7fa52492bdceabe58aa7d6dfceba84f4c5"",""REC:99e59d19f6278c894e3b321e809c9db704c31cfeff020eb0b84a3898682a3186"",""REC:b739d904a4ba74047b812d3e21955e5df3743cf1699580be8c459934bb306de3"",""REC:e6b93e4d1537b4d8e1f801e766a20fdd91ad16bd7d3c65bf8d7b3cdf3c0de01d"",""REC:f73f86a5a205c5b744695c2946bdbfc3852ed403db4020abebe9b58f2e136375""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:WWBGWPHHLRSTFI-UHFFFAOYSA-N,external,1,1,"[""REC:3d2159f208a1a22c0dffe3c24f0e2ee54ca3881965384f9a992c1a584a51065d"",""REC:c4eebfbf00a884da2fde696aef968fc1b766bdf558f18b25775996360d46a14f""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:WYUDBEMLROEPHR-UHFFFAOYSA-N,external,4,3,"[""REC:26e564c259b5ca36ed42a9cea23db5da841ac0db8a48fbb1e1fd9729ad8bf1bd"",""REC:2cea9cedca91475bcc69cad550262eb7954bf9a708e84f0f836f585d9833fcb3"",""REC:5800d982154330acd9e025bc58b5ce3f58f622c1861f4f0edafb40e60abb3fe6"",""REC:83ac0018501995acdef9b2d84ded2927139417a952ab717e11377d5f621da8f6"",""REC:ed7911e9f948e95d8b0d6815a95e081d847209f70bdf7e1db9e7885ae2794c59"",""REC:f2b05e30bdea0f1fe2326ca461a6685043fc597bbd08e155d135276dbbe8ffe6"",""REC:f3db1f8af30e2f7e54f99164b4d45e130135a66a955ea2aaf134ea00b11a1333""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
CMP:WYURNTSHIVDZCO-UHFFFAOYSA-N,development,1,2,"[""REC:09dc55c37c26d9ccf6ee56ade7bb705fb437adcf0c093e9d309a006a8ffdb49f"",""REC:16b67fbbf3b6d03ac20c0419332f19eb938765d95da9085029d2c0a24075edc1"",""REC:1d00ecc0ced4ce8f16ec48903e8b51c6aed1032f083c0e440829815a885085e1"",""REC:2ac75394d3523e125cb057e5b701bee43098fb982f0efb9ab7583c95404a5a43"",""REC:39849f5fbe6eef2215262ffc0941cede67c15fb8efe4082abf433376c0e6ec9e"",""REC:3b930fa19e1d63689728675619ba96da80284385e625b9022f2f427239057b7e"",""REC:43372f8d79a772763159801e1c7f999c4b18aa1c84cef59844f233faebb8cc85"",""REC:6868bbde801c99fa53d2c5d1ec22bbac3ba407cd90dc9f6d7817c3c0c7bb75d2"",""REC:6d4083a9bccf60ddedc84f809ffa357a0a4a0c761009d4c73c45618537ba0b80"",""REC:7e2b59e65a69ad9a8589f0e7cf8915a37d9559ca4320a379f5b70b011f5fb637"",""REC:81d5f61c8901dbc858e1ccd965880c609f2d40f74ea5d7343556ea93a674b5a9"",""REC:909a879c1fd132c55248bdf9920be7aaf5bd84208c7e225e279615408047a8e1"",""REC:b25124e5acee05aa632d7ba8d2c869db366572767d1cd9563c844b3782564433"",""REC:d701bbb22a1da5a931bbf4d6c077335fbb2e2fd433fd0b150a88620659a53f1c"",""REC:d8a0c9208eef89b744911b7074b6675e2f0dfa3ea84964c227429f808782d9d5"",""REC:dd26f52b6906589f9da9385a3a76c8be4aedf857a4cef5ae38ab71ee47fd3f3a"",""REC:e3294905b45b2f8016f196034b47bb16a8c683bcfa957ead46b1b7768dceda09"",""REC:ead98cfb1a97829f076c333a5a9888eeacebb7a9cd513e2856678a3568b64dab""]",automatic_exclude,exclude_total_count_le_10,,明确阳性与明确阴性记录总数不超过 10，按规则排除
