record_key,source_dataset,source_record_id,exclusion_reason
REC:db303b1338b17c8502e3e9a68e4e7c32fea4ebc45674969607a60896a838ec32,ccris,7193:no_carcinogenicity,无致癌性试验记录
REC:63ef8ccc1fe5e17a9023fe72888852b37da33129007f317a18ab02215d99e955,ccris,7194:no_carcinogenicity,无致癌性试验记录
REC:a0065ce3560002ef2293bf421977098bb653568337e58a65945dcf09eb702831,ccris,7195:no_carcinogenicity,无致癌性试验记录
REC:106aec4d7701eb4bf3d613a440fc702b779563ab552254eff2b0b547e5096dba,ccris,7196:no_carcinogenicity,无致癌性试验记录
REC:f28e5a6de55118c52432f854e054514f023c89be0ae611e941b2db77e2be5b31,ccris,7197:no_carcinogenicity,无致癌性试验记录
REC:64a7ff75678fe58cbbff5c14e6bd980f36089e278818eb1309fd0b674d30f67a,ccris,7198:no_carcinogenicity,无致癌性试验记录
REC:b211aa2daec6b24d00112c3e16ca9c9402af16c524a33e4350c81f02dd96512a,ccris,719:no_carcinogenicity,无致癌性试验记录
REC:c626e20b534ce748ef228215cccce8b4d26caa9f0cbb31ee95668d087a03f916,ccris,720:no_carcinogenicity,无致癌性试验记录
REC:127d64884aa161fcc47721d71e77bd47f96a64a31723dad73342a23f55837def,ccris,7215:cstu:1,no_standardized_key
REC:127d64884aa161fcc47721d71e77bd47f96a64a31723dad73342a23f55837def,ccris,7215:cstu:1,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:53d2b10a1cb8d1278960b5a8445db4b115f2e6478cf76b0b0b67741a5235ba6d,ccris,7215:cstu:2,no_standardized_key
REC:53d2b10a1cb8d1278960b5a8445db4b115f2e6478cf76b0b0b67741a5235ba6d,ccris,7215:cstu:2,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:0634b43593edb9af4540b9a08e16e41ed899f06aad37165af58a20533fac56b4,ccris,7217:no_carcinogenicity,无致癌性试验记录
REC:02557381a5451c5a953ca113a8f9c6a4df4aaa92b774d14a32769b43c238b5ad,ccris,7218:no_carcinogenicity,无致癌性试验记录
REC:34b6aecbd6a42add6717112d03db2d3ecdfc579575dc280be6a8af799bc69dfd,ccris,7219:no_carcinogenicity,无致癌性试验记录
REC:79fee07a1ef356facc882ae819cac6800d60e8ff39514659b3e0417ab52a3a6a,ccris,721:no_carcinogenicity,无致癌性试验记录
REC:49e5d1e71f68b49704f2289a6c600c1f8690855ffcecb887cd510a77b7512e76,ccris,7220:no_carcinogenicity,无致癌性试验记录
REC:d7b8a1e60e4131010e6e73a8a6f9104a4c37917d22d04927779e6e3266923614,ccris,7221:no_carcinogenicity,无致癌性试验记录
REC:0d4c53ea0d1453da36b63fa28bee4ec8ec86b90a1f8f0f52f1eac5ae4c590a8e,ccris,7222:no_carcinogenicity,无致癌性试验记录
REC:e919a123c875c57551b3690b1b9964c37ef567be128db3a7a8511f5b319e0bf0,ccris,7223:no_carcinogenicity,无致癌性试验记录
REC:b675706d6e53ae307c49e18e631d2790b959ec1f870a3d61c346de52824c5847,ccris,7224:no_carcinogenicity,无致癌性试验记录
REC:82b69339c8fda5a4280465bfe8e7e080840b68c95ae4a25e40aed3594dbfe6bb,ccris,7225:no_carcinogenicity,无致癌性试验记录
REC:168d9c6fc2c2d9b80ba6b04b30c654f0b08f9490df41edb24a28c852af212724,ccris,7226:no_carcinogenicity,无致癌性试验记录
REC:7da4982994137e0bca9a81578d49de625d29e44d344b2836f64a230d4d291260,ccris,7227:cstu:1,no_standardized_key
REC:7da4982994137e0bca9a81578d49de625d29e44d344b2836f64a230d4d291260,ccris,7227:cstu:1,来源结构状态不可接受：unresolved
REC:863a6966846821e105cd477ed42413efb1d95259e414db30e0d761aaf0662fa0,ccris,7229:no_carcinogenicity,无致癌性试验记录
REC:bce4e48e7ccfbe8dfed7fed7720254e229bca3466f8d10571848a45a9d16036b,ccris,722:no_carcinogenicity,无致癌性试验记录
REC:3782dbe95f6eeae62c1ad723760634e9875d98c5989519b4e01c1a11cc19dfb2,ccris,7230:no_carcinogenicity,无致癌性试验记录
REC:7a01dd2df69475f2ec4abb2e2b4877ffd29f12871b6a7ce94241519824673d65,ccris,7231:no_carcinogenicity,无致癌性试验记录
REC:0f412ba6c1504506190b02227e3669bbd7a96380dd9e6362ad7913e82c2ad554,ccris,7232:no_carcinogenicity,无致癌性试验记录
REC:7fd463e9f6fe31980f221b05be86770b5944b559001ba5614bbd36ac63123130,ccris,7233:no_carcinogenicity,无致癌性试验记录
REC:9e654fb52ea415babfb609964d892b53045450e358e76459f7db9b6ea06352c4,ccris,7234:no_carcinogenicity,无致癌性试验记录
REC:125c2c73cf808a3a92b637707f80b4173f70a2eceeb9bedba54defacfa6bfd54,ccris,7235:cstu:1,no_standardized_key
REC:125c2c73cf808a3a92b637707f80b4173f70a2eceeb9bedba54defacfa6bfd54,ccris,7235:cstu:1,结构不明确或仅含一个重原子
REC:8d859f78be6558a7a138c1708af93b63d30f1131dfcac8cb1c028031db17cc95,ccris,7235:cstu:2,no_standardized_key
REC:8d859f78be6558a7a138c1708af93b63d30f1131dfcac8cb1c028031db17cc95,ccris,7235:cstu:2,结构不明确或仅含一个重原子
REC:05a244bb28327b941ac78964aba7209253cf2897448594d785826db8a864b0b4,ccris,7235:cstu:3,no_standardized_key
REC:05a244bb28327b941ac78964aba7209253cf2897448594d785826db8a864b0b4,ccris,7235:cstu:3,结构不明确或仅含一个重原子
REC:58b7054c64ab9e46cc58374ec28e6d7642b85210db64dbe23d0eaa1939b2d443,ccris,7235:cstu:4,no_standardized_key
REC:58b7054c64ab9e46cc58374ec28e6d7642b85210db64dbe23d0eaa1939b2d443,ccris,7235:cstu:4,结构不明确或仅含一个重原子
REC:cbfde8f984029539e5d68b68ec0210376840a566b9bdb80b93bbba372ab32e26,ccris,7235:cstu:5,no_standardized_key
REC:cbfde8f984029539e5d68b68ec0210376840a566b9bdb80b93bbba372ab32e26,ccris,7235:cstu:5,结构不明确或仅含一个重原子
REC:89602d7e5085d39d2c461000c0e43d8b528bed1cdd68d501293cd1ddd4d807a8,ccris,7235:cstu:6,no_standardized_key
REC:89602d7e5085d39d2c461000c0e43d8b528bed1cdd68d501293cd1ddd4d807a8,ccris,7235:cstu:6,结构不明确或仅含一个重原子
REC:8ae6f0eb17475b601d43e472150b140bdf26a5b4485ab6877a8dd116b0b7f75f,ccris,7237:no_carcinogenicity,无致癌性试验记录
REC:c418d512d931c2db55b85d3c5a4e78874a2f27fcd9f230bcf15164834ec2b16b,ccris,7238:cstu:1,no_standardized_key
REC:c418d512d931c2db55b85d3c5a4e78874a2f27fcd9f230bcf15164834ec2b16b,ccris,7238:cstu:1,无含碳有机片段
REC:b5079e1bc81bec4c3e6b5ae56a1d42c82118466f03df88c2bb7884ce2856d367,ccris,7238:cstu:2,no_standardized_key
REC:b5079e1bc81bec4c3e6b5ae56a1d42c82118466f03df88c2bb7884ce2856d367,ccris,7238:cstu:2,无含碳有机片段
REC:4101e58091b23a984d278c989ca9e537ac13efa4fa58df7d085226e280628e40,ccris,7239:cstu:1,no_standardized_key
REC:4101e58091b23a984d278c989ca9e537ac13efa4fa58df7d085226e280628e40,ccris,7239:cstu:1,多个有机片段混合物
REC:c604243b8a3365e61d1c273dca44a6aa717491370b6e6d61ab40a67202f5ffeb,ccris,7239:cstu:2,no_standardized_key
REC:c604243b8a3365e61d1c273dca44a6aa717491370b6e6d61ab40a67202f5ffeb,ccris,7239:cstu:2,多个有机片段混合物
REC:a3e1b1c281ba3828a5b80d8e7e87ea2316bfecb0d4d1d77a91b2a1d58aa91b3b,ccris,723:no_carcinogenicity,无致癌性试验记录
REC:5a5566ade14b6e21d5aa4951adfd51ae6af1ad1099a3bde00d361778f50c934e,ccris,7240:cstu:1,no_standardized_key
REC:5a5566ade14b6e21d5aa4951adfd51ae6af1ad1099a3bde00d361778f50c934e,ccris,7240:cstu:1,多个有机片段混合物
REC:be76977e3f433cb2ab5416dc47e96f373d58adebe9026af9b345ac202790b0fd,ccris,7240:cstu:2,no_standardized_key
REC:be76977e3f433cb2ab5416dc47e96f373d58adebe9026af9b345ac202790b0fd,ccris,7240:cstu:2,多个有机片段混合物
REC:4e01ce62e7a17424f390e70ca8ac7453efa0fb35a62b2c9b04c9a709f4db66ce,ccris,7241:cstu:1,no_standardized_key
REC:4e01ce62e7a17424f390e70ca8ac7453efa0fb35a62b2c9b04c9a709f4db66ce,ccris,7241:cstu:1,多个有机片段混合物
REC:8d7e5d0ff1253bc34395569631ed36703b75f0b84a908d11e0549704d6063b77,ccris,7241:cstu:2,no_standardized_key
REC:8d7e5d0ff1253bc34395569631ed36703b75f0b84a908d11e0549704d6063b77,ccris,7241:cstu:2,多个有机片段混合物
REC:8a229278d5034a741703bad9a5b4f1cfe9412ab0ddc98f4a48b3806a2e0746a2,ccris,7242:no_carcinogenicity,无致癌性试验记录
REC:e519925ea25e57acc4690539cf410e86a5bf1e740dbfe874665af1f642bdb0b5,ccris,7243:no_carcinogenicity,无致癌性试验记录
REC:433260525d4846f1f8f1e445394affe6b581fadcbd18946bb1a3001f6698ef75,ccris,7244:no_carcinogenicity,无致癌性试验记录
REC:23a20b8609cb85ae5973f5497bdc1f635f1279f83dae2adf740a4e902bedc6c7,ccris,7245:no_carcinogenicity,无致癌性试验记录
REC:a43254526c8c4b533d000a1499abd4085b5f3c744884d6e5e804bf86fc0bb515,ccris,7246:no_carcinogenicity,无致癌性试验记录
REC:69defa319367ea69c5df39a5df944c81649ea66c1a6a5aa323534863b453df99,ccris,7247:no_carcinogenicity,no_standardized_key
REC:69defa319367ea69c5df39a5df944c81649ea66c1a6a5aa323534863b453df99,ccris,7247:no_carcinogenicity,无致癌性试验记录
REC:69defa319367ea69c5df39a5df944c81649ea66c1a6a5aa323534863b453df99,ccris,7247:no_carcinogenicity,来源结构状态不可接受：unresolved
REC:e65d557f15c6176f0fb1b60d7dbe5b7f9ecf4496d85c7c3b359a3ffcfa71f8b7,ccris,7248:no_carcinogenicity,无致癌性试验记录
REC:e9628ef54abdcc731b8de55be691b126a6ba95df9f5d33b6215db563d86f998e,ccris,7249:no_carcinogenicity,无致癌性试验记录
REC:34e24228866ccef86b3cf9a2fc5727c3c781f3ccd516035f8133f4eebb3437e5,ccris,724:no_carcinogenicity,无致癌性试验记录
REC:b5c82f7b3e0973ff2ccc658b5a7ac6e509d457ca1056cbc33333c6ef68e0a4ca,ccris,7250:no_carcinogenicity,no_standardized_key
REC:b5c82f7b3e0973ff2ccc658b5a7ac6e509d457ca1056cbc33333c6ef68e0a4ca,ccris,7250:no_carcinogenicity,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:b5c82f7b3e0973ff2ccc658b5a7ac6e509d457ca1056cbc33333c6ef68e0a4ca,ccris,7250:no_carcinogenicity,无致癌性试验记录
REC:323396f1594f83c645ecbd6d5ac71b6e6a7806b7f78ca96e1cbf74ea73953514,ccris,7251:no_carcinogenicity,无致癌性试验记录
REC:2d6a496a76f8c6ff05e1ede03be888226d631bb46202a322576498e9e15ea812,ccris,7252:no_carcinogenicity,无致癌性试验记录
REC:2f9873d0cc800dad947ce11c858e2cff61e79617a9514f37151d95c68922adab,ccris,7253:no_carcinogenicity,无致癌性试验记录
REC:6335a6568c561e9afce9fdd6132b5913cefae466156f23a1d59339d670b844e4,ccris,7254:no_carcinogenicity,无致癌性试验记录
REC:f605f9e0276f5c26eafd5354e76068faff75dcadbdeb80bfb344d6c1ee2f2db4,ccris,7255:no_carcinogenicity,无致癌性试验记录
REC:0a82bfb8f2a59179237615cdb4e6a47958e938497086a75566a6af0a7d2e6a20,ccris,7256:no_carcinogenicity,无致癌性试验记录
REC:fb8a2c8c5de127edc2cadfa7b20426d07cc6302091847e4b040ea1baa9f3c8b9,ccris,7257:no_carcinogenicity,无致癌性试验记录
REC:0e1e71f59cc5409195a03c3cbc528c2c901613fbcf1ccb1913fecec95e5a4680,ccris,7258:no_carcinogenicity,无致癌性试验记录
REC:1f2ace32565b6005846f2bd5b00b65a31dd930642522136bc24e3a0e6ec8a8c9,ccris,7259:no_carcinogenicity,无致癌性试验记录
REC:efc263766382ef41437cc22d8be2a771a219e8242f5beb0ce129687c5c07910e,ccris,725:no_carcinogenicity,no_standardized_key
REC:efc263766382ef41437cc22d8be2a771a219e8242f5beb0ce129687c5c07910e,ccris,725:no_carcinogenicity,无致癌性试验记录
REC:efc263766382ef41437cc22d8be2a771a219e8242f5beb0ce129687c5c07910e,ccris,725:no_carcinogenicity,来源结构状态不可接受：unresolved
REC:8fea1bb77fa4fdeb33b15de63e9973873952ce44d5a594537ba1ffc7eda6d923,ccris,7260:no_carcinogenicity,no_standardized_key
REC:8fea1bb77fa4fdeb33b15de63e9973873952ce44d5a594537ba1ffc7eda6d923,ccris,7260:no_carcinogenicity,多个有机片段混合物
REC:8fea1bb77fa4fdeb33b15de63e9973873952ce44d5a594537ba1ffc7eda6d923,ccris,7260:no_carcinogenicity,无致癌性试验记录
REC:90346a58589913b1dc7dc02e46fa795712aca00e7705d162e53e3cb23d47497d,ccris,7261:no_carcinogenicity,no_standardized_key
REC:90346a58589913b1dc7dc02e46fa795712aca00e7705d162e53e3cb23d47497d,ccris,7261:no_carcinogenicity,多个有机片段混合物
REC:90346a58589913b1dc7dc02e46fa795712aca00e7705d162e53e3cb23d47497d,ccris,7261:no_carcinogenicity,无致癌性试验记录
REC:eb26280cf200374c3d43fa9a17691cef55189fb3eb9fe4d2c713da28261385c2,ccris,7262:no_carcinogenicity,no_standardized_key
REC:eb26280cf200374c3d43fa9a17691cef55189fb3eb9fe4d2c713da28261385c2,ccris,7262:no_carcinogenicity,无含碳有机片段
REC:eb26280cf200374c3d43fa9a17691cef55189fb3eb9fe4d2c713da28261385c2,ccris,7262:no_carcinogenicity,无致癌性试验记录
REC:cc69c9285e2aa3ea2369b9a124d6849687e2c7ae3e7da5ccaddff18381264dc3,ccris,7263:no_carcinogenicity,无致癌性试验记录
REC:646f64f6fa32359d3eb802fab69de3fdc1f8b422692644acbc581981c05bbb53,ccris,7264:no_carcinogenicity,no_standardized_key
REC:646f64f6fa32359d3eb802fab69de3fdc1f8b422692644acbc581981c05bbb53,ccris,7264:no_carcinogenicity,无致癌性试验记录
REC:646f64f6fa32359d3eb802fab69de3fdc1f8b422692644acbc581981c05bbb53,ccris,7264:no_carcinogenicity,来源结构状态不可接受：unresolved
REC:ab5341219f64ff1855d8d181fcfe6be76c08c93bf6c4eb5f44892fbbae3f46ba,ccris,7265:no_carcinogenicity,no_standardized_key
REC:ab5341219f64ff1855d8d181fcfe6be76c08c93bf6c4eb5f44892fbbae3f46ba,ccris,7265:no_carcinogenicity,无致癌性试验记录
REC:ab5341219f64ff1855d8d181fcfe6be76c08c93bf6c4eb5f44892fbbae3f46ba,ccris,7265:no_carcinogenicity,来源结构状态不可接受：unresolved
REC:2b9509be36d45b4986d1fc0afda548c07ff186c2b5071f701d14560145337359,ccris,7266:no_carcinogenicity,无致癌性试验记录
REC:18c8a2d5220748318e0f927c2485887f46d23a1cb7bc8e83685eed9e85c145fc,ccris,7267:no_carcinogenicity,无致癌性试验记录
REC:e54d7cdcaa40714e5495460f2e995e1249efa5e31aea95ab71a2bc9c596686d3,ccris,7268:no_carcinogenicity,无致癌性试验记录
REC:81d1c14836e151aec68cdbe1d9bafff1ec831d739f640e3f3a79153d0a5c667d,ccris,7269:no_carcinogenicity,无致癌性试验记录
REC:f1d4d37964814ee81974b09e4a428220a1e63fd181304b43230c56c944c1a531,ccris,726:no_carcinogenicity,无致癌性试验记录
REC:204642a9ea0165e4e7c6e8f08950b37d2b75ff03adbf7d12f3cb8c18da60e6d3,ccris,7271:no_carcinogenicity,无致癌性试验记录
REC:9a43d112b2de1c40eaca4faf72e5fde29aa9a1d00bc78396bfd694f16fc551cd,ccris,7272:no_carcinogenicity,no_standardized_key
REC:9a43d112b2de1c40eaca4faf72e5fde29aa9a1d00bc78396bfd694f16fc551cd,ccris,7272:no_carcinogenicity,无致癌性试验记录
REC:9a43d112b2de1c40eaca4faf72e5fde29aa9a1d00bc78396bfd694f16fc551cd,ccris,7272:no_carcinogenicity,来源结构状态不可接受：unresolved
REC:58caa61641c3779924ca3d395c74cc4de87aca43ff2374623e37069441b85d69,ccris,7273:no_carcinogenicity,无致癌性试验记录
REC:dc48ade2259d716e65397717fe219ea8afc8dbfa68c0038b5eaca1dae2daa29e,ccris,7274:no_carcinogenicity,无致癌性试验记录
REC:319772f13ad64887eca5b1ab6460810c5f22d05c6c7aeea73d862412826fcddf,ccris,7275:no_carcinogenicity,无致癌性试验记录
REC:0375266ad7df280b3cc012f28151ff72c2080bac1dcc7a3a2827534ea469ef82,ccris,7276:no_carcinogenicity,no_standardized_key
REC:0375266ad7df280b3cc012f28151ff72c2080bac1dcc7a3a2827534ea469ef82,ccris,7276:no_carcinogenicity,多个有机片段混合物
REC:0375266ad7df280b3cc012f28151ff72c2080bac1dcc7a3a2827534ea469ef82,ccris,7276:no_carcinogenicity,无致癌性试验记录
REC:c509bd69d54a09d81055f798c431742de3f8709dc0bd3f0b5b79131460df1500,ccris,7277:no_carcinogenicity,no_standardized_key
REC:c509bd69d54a09d81055f798c431742de3f8709dc0bd3f0b5b79131460df1500,ccris,7277:no_carcinogenicity,无致癌性试验记录
REC:c509bd69d54a09d81055f798c431742de3f8709dc0bd3f0b5b79131460df1500,ccris,7277:no_carcinogenicity,来源结构状态不可接受：unresolved
REC:5106abe3561070d08aed07e87a6c149ea97b2345ecb82e27a72dac54a9a44f5a,ccris,7278:no_carcinogenicity,no_standardized_key
REC:5106abe3561070d08aed07e87a6c149ea97b2345ecb82e27a72dac54a9a44f5a,ccris,7278:no_carcinogenicity,无致癌性试验记录
REC:5106abe3561070d08aed07e87a6c149ea97b2345ecb82e27a72dac54a9a44f5a,ccris,7278:no_carcinogenicity,来源结构状态不可接受：unresolved
REC:dee29d4039c766407d3cc2f9253b21e348b92a8d939c1b5c9d74583240d10874,ccris,7279:no_carcinogenicity,no_standardized_key
REC:dee29d4039c766407d3cc2f9253b21e348b92a8d939c1b5c9d74583240d10874,ccris,7279:no_carcinogenicity,存在中性共组分，按混合物、溶剂化物或加合物排除
REC:dee29d4039c766407d3cc2f9253b21e348b92a8d939c1b5c9d74583240d10874,ccris,7279:no_carcinogenicity,无致癌性试验记录
REC:604a76b6096324c36098c98f9324b87cc89323bba718b27945808d96027a7a9b,ccris,727:no_carcinogenicity,无致癌性试验记录
REC:b2b265fcf041af1b571bec906e025198ac64bd97c5f383bd81faf51bcf5cda2d,ccris,7280:no_carcinogenicity,无致癌性试验记录
REC:eb351076b4cf80b49cf3d262544960f69c8009ff59a849870d530f9fd20e4d1c,ccris,7281:no_carcinogenicity,no_standardized_key
REC:eb351076b4cf80b49cf3d262544960f69c8009ff59a849870d530f9fd20e4d1c,ccris,7281:no_carcinogenicity,无致癌性试验记录
REC:eb351076b4cf80b49cf3d262544960f69c8009ff59a849870d530f9fd20e4d1c,ccris,7281:no_carcinogenicity,来源结构状态不可接受：unresolved
REC:c2ee627d261e6aa9a445dae061032e10aafd9c4b8408f7d1fecaf99cab7cfbb4,ccris,7282:no_carcinogenicity,无致癌性试验记录
REC:0a4ed9b38d32dd55f11ba3c4788307883814fa7a4b99008c0c103324cec01687,ccris,7283:no_carcinogenicity,无致癌性试验记录
REC:1556ec731d7416e57be7b5f3f8a22263da89a27b1d5b4355f64b537e6f62f836,ccris,7284:no_carcinogenicity,无致癌性试验记录
REC:298431f8267006994a69e03493a935e211a748d1ff8ef2be47872bd0f12c73e8,ccris,7285:no_carcinogenicity,无致癌性试验记录
REC:f19ae870b40e044e20ab33b54ed8a6e6069eb5612cdc770225ce44e9a8954d03,ccris,7286:no_carcinogenicity,无致癌性试验记录
REC:f28512259ef056a2533e5a1ed8d913d8ad6dafdbc7eb7992325a571bdb3e7abc,ccris,7287:no_carcinogenicity,no_standardized_key
REC:f28512259ef056a2533e5a1ed8d913d8ad6dafdbc7eb7992325a571bdb3e7abc,ccris,7287:no_carcinogenicity,无致癌性试验记录
REC:f28512259ef056a2533e5a1ed8d913d8ad6dafdbc7eb7992325a571bdb3e7abc,ccris,7287:no_carcinogenicity,来源结构状态不可接受：unresolved
REC:bfa359cf15c788161568be394c6b9b304a083640aa2e65ed9ce115ef798bc1ab,ccris,7288:no_carcinogenicity,no_standardized_key
REC:bfa359cf15c788161568be394c6b9b304a083640aa2e65ed9ce115ef798bc1ab,ccris,7288:no_carcinogenicity,无致癌性试验记录
REC:bfa359cf15c788161568be394c6b9b304a083640aa2e65ed9ce115ef798bc1ab,ccris,7288:no_carcinogenicity,来源结构状态不可接受：unresolved
REC:c878b3105cbc687084f3e16e6a13f1567fdcf5fcd6806ba8725c92c8ad1d05b0,ccris,7289:no_carcinogenicity,no_standardized_key
REC:c878b3105cbc687084f3e16e6a13f1567fdcf5fcd6806ba8725c92c8ad1d05b0,ccris,7289:no_carcinogenicity,无致癌性试验记录
REC:c878b3105cbc687084f3e16e6a13f1567fdcf5fcd6806ba8725c92c8ad1d05b0,ccris,7289:no_carcinogenicity,来源结构状态不可接受：unresolved
REC:02e6a3cbdb3c72625f79fa1b1a54e4092db859f457ebfe65a1979f3086489613,ccris,728:no_carcinogenicity,无致癌性试验记录
REC:a17b9c3ef86e9ef99fbfaeecfeb5ecea875297bd787c0f881ebf2675855388d1,ccris,7290:no_carcinogenicity,no_standardized_key
REC:a17b9c3ef86e9ef99fbfaeecfeb5ecea875297bd787c0f881ebf2675855388d1,ccris,7290:no_carcinogenicity,多个有机片段混合物
REC:a17b9c3ef86e9ef99fbfaeecfeb5ecea875297bd787c0f881ebf2675855388d1,ccris,7290:no_carcinogenicity,无致癌性试验记录
REC:9f17d89e749f3c58594a2c59ed3c04680afac3d99d5ecc777f1f867dce511592,ccris,7291:no_carcinogenicity,no_standardized_key
REC:9f17d89e749f3c58594a2c59ed3c04680afac3d99d5ecc777f1f867dce511592,ccris,7291:no_carcinogenicity,无致癌性试验记录
REC:9f17d89e749f3c58594a2c59ed3c04680afac3d99d5ecc777f1f867dce511592,ccris,7291:no_carcinogenicity,来源结构状态不可接受：unresolved
REC:766ba1da7f8fe7a89c4907d9c6017a3852b2bc99efc739edcf16b2ab22be9f1c,ccris,7292:no_carcinogenicity,无致癌性试验记录
REC:3990b7927d5d490639a6c3c07e1808ed5f42492d53a97a6b8b461411a02a17d0,ccris,7293:no_carcinogenicity,无致癌性试验记录
REC:8657b1c00164a2be1e6d275746d02b477c89cdeae871620f92a9b92f528a4b45,ccris,7294:no_carcinogenicity,无致癌性试验记录
REC:b8f618c209b007c98668fe49739c0d1171a760b80e35acc2cd4a665ed54a591d,ccris,7295:no_carcinogenicity,无致癌性试验记录
REC:5974bb75a7a54487f605ea661e3fd0d16704d912567adca301540c2ddaa73871,ccris,7296:no_carcinogenicity,无致癌性试验记录
REC:74bd7149605de2c947bd6db516b89695993271e20cd737494c77c34502ba50dc,ccris,7297:no_carcinogenicity,无致癌性试验记录
REC:9d099262f68c0b60ba2a2a0e6650e994c44c57709526eefddd8a5ccd9fb22176,ccris,7298:no_carcinogenicity,无致癌性试验记录
REC:6fbc40646a444344bed998f5f7f4a12c9a2c42501855dcd480c069cac7b6cf79,ccris,7299:no_carcinogenicity,无致癌性试验记录
REC:11796a3ad433c7448159271cd14b455b5842729b5e79594c23ea232935d3869a,ccris,729:no_carcinogenicity,无致癌性试验记录
REC:836d6e91b7b46e18b6704de5e21cbba8377ac0effa6a67d257be4b9e882c406d,ccris,7300:no_carcinogenicity,无致癌性试验记录
REC:55a1795abe84ccab211ab16f5f6a181ac775eda4dd44d7bbb942a8c194bd4682,ccris,7301:no_carcinogenicity,无致癌性试验记录
REC:696dcbf6978f3d313c7f846c7e55c932e62bd4af68185111f1732c5016c1908d,ccris,7302:no_carcinogenicity,无致癌性试验记录
REC:e1ba4f0a5e3d5de1f5cbd426f73bd3940a54136c59982161a541605ea291b271,ccris,7303:no_carcinogenicity,无致癌性试验记录
REC:55092da82bc624f06e1127137c476643560ded8823a340ec74074877690bfccb,ccris,7304:no_carcinogenicity,无致癌性试验记录
REC:5418bfab0b83e02fcffa8951b181a59dd94272fbc436f9591781c20dbb0951e6,ccris,7305:no_carcinogenicity,无致癌性试验记录
REC:7ca994ef0149cc5aa5f3c1156fb423701bdd2921cb9e3a0d637fbd539a7d22a7,ccris,7306:no_carcinogenicity,无致癌性试验记录
REC:d59dfa4e37d6555be94cde40c07291ed4fab0b67fa3dc84f228f74caab487ffb,ccris,7307:no_carcinogenicity,无致癌性试验记录
REC:1c57b7d8852984fe6821d10ac6d6e1234f88971a64beec2c82e4b1fb03cd40b5,ccris,7308:no_carcinogenicity,无致癌性试验记录
